Clock_rate=2200 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  178.9     3936.4  Chosen kgemm
  163.7     3602.3  Generated kgemm
  125.3     2757.0  kgemmNT
  139.4     3067.7  kgemmTN
   47.2     1038.8  kgemvN
   31.6      696.1  kgemvT
   23.7      521.8  kger
  169.8     3734.6  N=1600 GEMM
