Clock_rate=2200 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  329.4     7246.7  Chosen kgemm
  174.2     3832.9  Generated kgemm
  141.2     3105.8  kgemmNT
  141.1     3103.1  kgemmTN
  139.3     3064.8  kgemvN
   75.3     1656.3  kgemvT
   91.8     2020.4  kger
  318.6     7009.0  N=1600 GEMM
