Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  165.4    18913.9  Chosen kgemm
   92.5    10576.8  Generated kgemm
   83.2     9512.9  kgemmNT
   87.3     9985.6  kgemmTN
   40.3     4603.4  kgemvN
   40.3     4603.4  kgemvT
   40.2     4600.2  kger
  626.3    18789.0  N=1600 GEMM
