Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  169.4    19370.7  Chosen kgemm
   91.9    10508.3  Generated kgemm
   82.7     9457.2  kgemmNT
   91.3    10439.8  kgemmTN
   20.1     2300.6  kgemvN
   20.1     2300.6  kgemvT
   20.1     2300.5  kger
  626.3    18789.0  N=1600 GEMM
