Clock_rate=2247 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  177.4     3987.1  Chosen kgemm
  149.0     3348.4  Generated kgemm
  123.1     2766.7  kgemmNT
  130.7     2937.6  kgemmTN
   89.4     2009.4  kgemvN
   92.2     2072.0  kgemvT
   53.0     1191.7  kger
  174.6     3923.9  N=1600 GEMM
