Clock_rate=2247 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  344.5     7741.2  Chosen kgemm
  173.7     3903.3  Generated kgemm
  134.2     3014.8  kgemmNT
  143.0     3212.2  kgemmTN
   89.6     2012.3  kgemvN
   93.3     2095.7  kgemvT
   49.6     1115.5  kger
  336.7     7565.7  N=1600 GEMM
