Clock_rate=2801 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  267.0     7478.5  Chosen kgemm
   80.6     2257.7  Generated kgemm
   66.9     1873.4  kgemmNT
   75.1     2103.5  kgemmTN
   67.9     1903.1  kgemvN
  110.9     3105.1  kgemvT
   42.3     1183.6  kger
  253.2     7092.2  N=1600 GEMM
