Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  264.1    21290.8  Chosen kgemm
  139.5    11243.0  Generated kgemm
  135.7    10941.1  kgemmNT
  138.2    11141.1  kgemmTN
   73.9     5959.8  kgemvN
   76.1     6130.2  kgemvT
   43.1     3476.8  kger
  693.6    20809.0  N=1600 GEMM
