Clock_rate=2899 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  690.4    20015.8  Chosen kgemm
  185.6     5379.4  Generated kgemm
  173.5     5030.4  kgemmNT
  189.2     5485.0  kgemmTN
  137.9     3997.3  kgemvN
  140.1     4061.8  kgemvT
  106.1     3075.4  kger
  677.9    19651.5  N=1600 GEMM
