Clock_rate=2899 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  363.7    10543.4  Chosen kgemm
  174.9     5070.1  Generated kgemm
  149.2     4323.9  kgemmNT
  177.9     5158.1  kgemmTN
   65.1     1887.6  kgemvN
   66.1     1915.4  kgemvT
   53.0     1535.1  kger
  355.3    10299.5  N=1600 GEMM
