Clock_rate=3120 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  446.9    13942.5  Chosen kgemm
  260.3     8122.5  Generated kgemm
  269.5     8407.6  kgemmNT
  255.3     7965.9  kgemmTN
  112.3     3503.8  kgemvN
  121.5     3791.3  kgemvT
   91.4     2850.3  kger
  428.7    13375.0  N=1600 GEMM
