Clock_rate=3120 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  458.5    14304.2  Chosen kgemm
  261.8     8167.5  Generated kgemm
  229.3     7155.5  kgemmNT
  230.9     7202.9  kgemmTN
   88.0     2746.2  kgemvN
   94.3     2942.2  kgemvT
   44.7     1395.9  kger
  423.7    13220.0  N=1600 GEMM
