Clock_rate=1597 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  337.9     5395.9  Chosen kgemm
  179.0     2858.4  Generated kgemm
  137.7     2198.9  kgemmNT
  156.7     2502.1  kgemmTN
   96.7     1545.1  kgemvN
   63.0     1006.7  kgemvT
   69.9     1115.6  kger
  319.8     5107.2  N=1600 GEMM
