Clock_rate=1597 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  346.9     5540.1  Chosen kgemm
  167.6     2675.9  Generated kgemm
  126.4     2019.0  kgemmNT
  151.2     2415.4  kgemmTN
   50.5      806.9  kgemvN
   54.3      867.9  kgemvT
   39.3      627.0  kger
  325.3     5194.6  N=1600 GEMM
