Clock_rate=1597 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  181.7     2901.9  Chosen kgemm
  159.0     2539.7  Generated kgemm
  105.8     1689.7  kgemmNT
  124.1     1982.7  kgemmTN
   48.2      769.0  kgemvN
   32.0      511.7  kgemvT
   20.9      334.1  kger
  171.1     2732.1  N=1600 GEMM
