Clock_rate=1597 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  180.6     2885.0  Chosen kgemm
  153.0     2443.0  Generated kgemm
  116.7     1864.3  kgemmNT
  125.4     2002.9  kgemmTN
   91.1     1455.2  kgemvN
   49.8      794.7  kgemvT
   44.3      707.2  kger
  168.3     2688.4  N=1600 GEMM
