Clock_rate=3392 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  389.7    13219.0  Chosen kgemm
  177.2     6009.0  Generated kgemm
  189.3     6421.0  kgemmNT
  181.9     6169.5  kgemmTN
  103.8     3521.6  kgemvN
  108.3     3674.0  kgemvT
   67.6     2293.4  kger
  372.1    12620.9  N=1600 GEMM
