Clock_rate=2800 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  299.8     8394.5  Chosen kgemm
   93.3     2611.8  Generated kgemm
   73.1     2047.3  kgemmNT
   89.7     2511.1  kgemmTN
   58.1     1626.0  kgemvN
   64.5     1805.9  kgemvT
   56.7     1587.4  kger
  296.3     8296.0  N=1600 GEMM
