Clock_rate=2800 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  172.8     4837.4  Chosen kgemm
   90.8     2542.4  Generated kgemm
   71.1     1990.4  kgemmNT
   86.3     2415.5  kgemmTN
   34.1      953.8  kgemvN
   34.6      970.0  kgemvT
   17.6      493.0  kger
  166.7     4668.6  N=1600 GEMM
