Clock_rate=2400 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  625.9    15021.2  Chosen kgemm
  172.0     4128.3  Generated kgemm
  146.8     3523.1  kgemmNT
  169.8     4074.0  kgemmTN
  169.6     4070.6  kgemvN
  122.1     2930.9  kgemvT
  150.4     3608.7  kger
  577.9    13869.3  N=1600 GEMM
