Clock_rate=2400 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  322.8     7746.6  Chosen kgemm
  173.2     4157.8  Generated kgemm
  137.4     3297.8  kgemmNT
  153.9     3693.7  kgemmTN
   89.0     2135.9  kgemvN
  102.0     2449.1  kgemvT
   75.0     1799.0  kger
  308.7     7409.1  N=1600 GEMM
