Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   64.3     2427.7  Chosen kgemm
   64.3     2427.7  Generated kgemm
   50.9     1922.4  kgemmNT
   58.0     2189.9  kgemmTN
   32.5     1227.6  kgemvN
   32.5     1227.6  kgemvT
   19.5      736.0  kger
  182.3     2552.0  N=1600 GEMM
