Clock_rate=3300 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  518.2    17102.1  Chosen kgemm
  111.2     3668.6  Generated kgemm
  103.3     3407.8  kgemmNT
  145.2     4790.3  kgemmTN
  193.4     6382.8  kgemvN
  208.1     6866.5  kgemvT
  136.2     4495.5  kger
  690.9    22800.3  N=1600 GEMM
