Clock_rate=2800 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  327.6     9171.5  Chosen kgemm
   91.7     2566.8  Generated kgemm
   76.9     2152.0  kgemmNT
   94.6     2648.4  kgemmTN
   66.8     1870.2  kgemvN
   77.9     2180.0  kgemvT
   35.6      996.0  kger
  313.0     8762.9  N=1600 GEMM
