Clock_rate=2800 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  173.1     4846.8  Chosen kgemm
   89.7     2511.6  Generated kgemm
   69.1     1934.6  kgemmNT
   84.5     2365.4  kgemmTN
   58.3     1631.4  kgemvN
   61.9     1733.9  kgemvT
   34.9      976.7  kger
  173.6     4860.7  N=1600 GEMM
