Clock_rate=2320 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  251.9     5844.9  Chosen kgemm
  151.7     3518.8  Generated kgemm
  118.0     2738.7  kgemmNT
  125.6     2914.0  kgemmTN
  102.2     2371.1  kgemvN
   96.3     2233.4  kgemvT
   80.7     1872.0  kger
  235.4     5461.6  N=1600 GEMM
