Clock_rate=2320 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  278.9     6470.9  Chosen kgemm
  158.5     3678.3  Generated kgemm
   97.4     2259.1  kgemmNT
  114.5     2656.8  kgemmTN
   60.3     1399.0  kgemvN
   75.7     1755.1  kgemvT
   48.2     1117.2  kger
  280.6     6509.5  N=1600 GEMM
