Clock_rate=2320 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  177.7     4123.8  Chosen kgemm
  131.7     3054.5  Generated kgemm
  115.7     2683.2  kgemmNT
  125.4     2908.7  kgemmTN
   69.5     1611.9  kgemvN
   69.5     1613.4  kgemvT
   53.2     1234.9  kger
  168.0     3898.3  N=1600 GEMM
